url_length,hostname_length,path_length,query_length,dot_count,hyphen_count,underscore_count,slash_count,question_mark_count,equal_count,at_count,digit_count,special_character_count,https,contains_ip,subdomain_count,suspicious_word_count,has_login,has_verify,has_account,has_password,has_payment,has_otp,has_kyc,label
22,14,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
34,25,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
39,16,5,9,2,0,0,3,1,1,0,6,8,1,0,1,0,0,0,0,0,0,0,0,0
39,16,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
47,33,6,0,2,3,0,3,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,1
34,11,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
26,13,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
31,17,6,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
41,32,1,0,2,2,0,3,0,0,0,2,8,1,0,1,0,0,0,0,0,0,0,0,1
48,39,1,0,2,4,0,3,0,0,0,3,10,1,0,1,0,0,0,0,0,0,0,0,1
24,11,5,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
36,11,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
31,8,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
30,16,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
41,16,7,9,1,2,0,3,1,1,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0
35,12,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
42,28,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
25,16,1,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
14,6,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
39,7,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
50,41,1,0,2,4,0,3,0,0,0,3,10,1,0,1,0,0,0,0,0,0,0,0,1
40,31,1,0,2,1,0,3,0,0,0,6,7,1,0,1,0,0,0,0,0,0,0,0,1
37,21,8,0,1,2,0,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1
40,31,1,0,2,0,0,3,0,0,0,3,6,1,0,1,0,0,0,0,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
43,12,23,0,1,0,0,5,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0,0,1
38,20,1,8,1,1,0,3,1,1,0,5,8,1,0,0,0,0,0,0,0,0,0,0,1
39,23,8,0,1,2,0,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1
38,27,3,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
47,15,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
36,11,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
35,28,0,0,2,1,0,2,0,0,0,5,6,0,0,1,0,0,0,0,0,0,0,0,1
23,9,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
19,11,0,0,1,1,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
37,28,1,0,2,2,0,3,0,0,0,4,8,1,0,1,0,0,0,0,0,0,0,0,1
57,48,1,0,2,4,0,3,0,0,0,0,10,1,0,1,2,0,0,1,0,0,0,0,1
21,7,6,0,1,0,0,3,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0
42,29,6,0,2,2,0,3,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1
35,10,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
40,33,0,0,2,1,0,2,0,0,0,8,6,0,0,1,0,0,0,0,0,0,0,0,1
37,23,6,0,2,1,0,4,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
41,9,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
41,32,1,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
50,43,0,0,2,1,0,2,0,0,0,9,6,0,0,1,0,0,0,0,0,0,0,0,1
23,9,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
46,39,0,0,2,1,0,2,0,0,0,8,6,0,0,1,0,0,0,0,0,0,0,0,1
45,38,0,0,2,0,0,2,0,0,0,12,5,0,0,1,0,0,0,0,0,0,0,0,1
42,29,5,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
25,12,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
50,42,1,0,2,4,0,3,0,0,0,3,10,0,0,1,0,0,0,0,0,0,0,0,1
29,16,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
38,13,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
24,15,1,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
37,14,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
33,24,1,0,2,0,0,3,0,0,0,6,6,1,0,1,0,0,0,0,0,0,0,0,1
24,11,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
45,13,7,16,1,0,0,3,1,2,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0
34,9,7,9,1,0,0,3,1,1,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0
47,38,1,0,2,3,0,3,0,0,0,4,9,1,0,1,0,0,0,0,0,0,0,0,1
30,16,6,0,1,0,0,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0
32,9,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
34,11,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
29,21,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
46,37,1,0,2,1,0,3,0,0,0,3,7,1,0,1,0,0,0,0,0,0,0,0,1
56,6,42,0,1,5,0,3,0,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,1
25,18,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
39,32,0,0,2,0,0,2,0,0,0,7,5,0,0,1,0,0,0,0,0,0,0,0,1
20,6,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
25,16,1,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
33,10,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
24,11,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
53,19,1,24,2,0,0,3,1,0,0,3,7,1,0,1,1,1,0,0,0,0,0,0,1
31,6,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
37,28,1,0,2,0,0,3,0,0,0,5,6,1,0,1,0,0,0,0,0,0,0,0,1
29,20,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
53,44,1,0,2,4,0,3,0,0,0,2,10,1,0,1,0,0,0,0,0,0,0,0,1
41,28,5,0,2,1,0,3,0,0,0,0,7,1,0,1,1,0,0,0,0,0,0,0,1
49,34,7,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
45,36,1,0,2,5,0,3,0,0,0,2,11,1,0,1,0,0,0,0,0,0,0,0,1
50,10,1,30,1,0,0,3,1,2,0,0,10,1,0,0,1,0,1,0,0,0,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
17,4,5,0,1,0,0,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1
36,28,0,0,1,2,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
35,12,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
19,5,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
39,7,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
29,20,1,0,2,1,0,3,0,0,0,1,7,1,0,1,1,0,0,0,0,0,0,0,1
36,11,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
43,20,5,9,1,1,0,3,1,1,0,6,8,1,0,0,0,0,0,0,0,0,0,0,0
33,10,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
38,16,1,12,2,0,0,3,1,0,0,2,7,1,0,1,0,0,0,0,0,0,0,0,1
34,11,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
22,8,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
27,14,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
25,17,0,0,2,0,0,2,0,0,0,0,5,1,0,1,1,1,0,0,0,0,0,0,1
46,33,6,0,2,2,0,3,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1
26,12,6,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
23,12,3,0,1,0,0,4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
28,14,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
46,37,1,0,2,0,0,3,0,0,0,12,6,1,0,1,0,0,0,0,0,0,0,0,1
32,20,4,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
139,16,1,113,6,0,3,3,1,3,0,44,20,1,0,0,1,0,0,0,0,0,0,0,1
45,31,6,0,2,3,0,3,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,1
38,29,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
41,9,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
29,20,1,0,2,0,0,3,0,0,0,6,6,1,0,1,0,0,0,0,0,0,0,0,1
45,31,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
29,16,5,0,1,0,0,4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
65,43,14,0,3,1,0,3,0,0,0,22,8,1,0,1,0,0,0,0,0,0,0,0,1
33,10,5,9,1,0,0,3,1,1,0,6,7,1,0,0,1,0,0,0,0,0,0,0,0
24,16,0,0,1,1,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
30,17,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
42,10,7,16,2,0,0,3,1,2,0,1,10,1,0,1,0,0,0,0,0,0,0,0,0
46,30,8,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
47,39,1,0,2,4,0,3,0,0,0,3,10,0,0,1,0,0,0,0,0,0,0,0,1
26,12,6,0,1,0,0,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
36,11,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
39,14,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
43,11,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
23,9,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
26,13,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
36,13,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
24,15,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
28,14,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
45,20,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
37,12,7,9,1,1,0,3,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0
28,14,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
108,28,72,0,2,9,0,4,0,0,0,14,16,1,0,1,0,0,0,0,0,0,0,0,1
46,32,6,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
25,11,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
32,9,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
88,79,1,0,3,0,0,3,0,0,0,7,7,1,0,2,0,0,0,0,0,0,0,0,1
24,15,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
82,74,1,0,3,0,0,3,0,0,0,9,7,0,0,2,0,0,0,0,0,0,0,0,1
26,12,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
20,7,5,0,1,0,0,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0
56,28,20,0,2,2,0,5,0,0,0,14,10,1,0,1,0,0,0,0,0,0,0,0,1
42,33,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
14,6,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
21,8,5,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
43,11,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
41,32,1,0,2,0,0,3,0,0,0,0,6,1,0,1,1,0,0,0,0,0,0,0,1
51,42,1,0,2,4,0,3,0,0,0,2,10,1,0,1,0,0,0,0,0,0,0,0,1
42,34,1,0,2,3,0,3,0,0,0,6,9,0,0,1,0,0,0,0,0,0,0,0,1
31,22,1,0,2,0,0,3,0,0,0,3,6,1,0,1,0,0,0,0,0,0,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
34,20,6,0,2,0,0,3,0,0,0,0,6,1,0,1,1,1,0,0,0,0,0,0,1
89,33,48,0,3,3,3,5,0,1,0,13,16,1,0,2,0,0,0,0,0,0,0,0,1
556,28,7,512,2,6,12,3,1,9,0,160,74,1,0,1,0,0,0,0,0,0,0,0,1
45,13,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
20,7,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
44,12,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
42,24,10,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
28,19,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
43,11,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
21,13,0,0,1,1,0,2,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0
33,24,1,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
31,8,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
38,15,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
47,29,6,0,2,2,0,3,0,0,0,3,9,1,0,1,0,0,0,0,0,0,0,0,1
30,16,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
38,13,7,9,2,0,0,3,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0
87,54,25,0,2,2,0,5,0,0,0,10,10,1,0,1,2,0,0,0,0,1,0,0,1
17,9,0,0,2,0,0,2,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
39,14,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
37,12,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
111,20,58,0,4,0,0,4,0,0,1,7,13,1,0,0,0,0,0,0,0,0,0,0,1
41,28,6,0,2,2,0,3,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1
38,15,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
38,15,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
40,8,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
52,35,9,0,5,2,0,3,0,0,0,2,11,1,0,3,0,0,0,0,0,0,0,0,1
45,31,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
22,14,0,0,2,0,0,2,0,0,0,4,5,1,0,1,0,0,0,0,0,0,0,0,1
53,44,1,0,2,4,0,3,0,0,0,11,10,1,0,1,0,0,0,0,0,0,0,0,1
116,37,36,35,2,7,0,4,1,1,0,28,16,0,0,1,0,0,0,0,0,0,0,0,1
34,11,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
29,20,1,0,2,1,0,3,0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,1
34,14,13,0,3,0,0,4,0,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,1
30,23,0,0,2,0,0,2,0,0,0,0,5,0,0,1,1,1,0,0,0,0,0,0,1
25,11,6,0,1,0,0,3,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0
43,11,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
35,26,1,0,2,1,0,3,0,0,0,5,7,1,0,1,1,0,1,0,0,0,0,0,1
32,25,0,0,2,0,0,2,0,0,0,6,5,0,0,1,0,0,0,0,0,0,0,0,1
36,11,7,9,1,0,0,3,1,1,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0
34,21,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
54,45,1,0,2,2,0,3,0,0,0,0,8,1,0,1,1,1,0,0,0,0,0,0,1
24,10,6,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
38,6,7,16,1,0,0,3,1,2,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0
47,15,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
32,19,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
33,24,1,0,2,0,0,3,0,0,0,2,6,1,0,1,0,0,0,0,0,0,0,0,1
36,28,0,0,2,0,0,2,0,0,0,8,5,1,0,1,0,0,0,0,0,0,0,0,1
32,23,1,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
48,16,7,16,2,0,0,3,1,2,0,1,10,1,0,1,0,0,0,0,0,0,0,0,0
26,18,0,0,2,0,0,2,0,0,0,0,5,1,0,1,2,0,0,0,0,0,0,0,1
56,24,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
28,19,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
31,17,6,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,1
48,34,1,4,2,2,0,3,1,0,0,1,9,1,0,1,0,0,0,0,0,0,0,0,1
32,7,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
24,10,6,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
35,12,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
32,25,0,0,2,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1
20,12,0,0,2,0,0,2,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
28,15,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
31,8,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
38,29,1,0,2,1,0,3,0,0,0,0,7,1,0,1,1,0,0,1,0,0,0,0,1
45,13,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
34,11,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
20,12,0,0,2,0,0,2,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
43,25,10,0,2,1,0,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1
37,16,13,0,3,0,0,4,0,0,0,1,8,1,0,1,0,0,0,0,0,0,0,0,1
24,10,6,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
47,38,1,0,2,4,0,3,0,0,0,8,10,1,0,1,0,0,0,0,0,0,0,0,1
33,10,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0
47,39,1,0,2,4,0,3,0,0,0,3,10,0,0,1,0,0,0,0,0,0,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
26,12,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
43,29,6,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
35,10,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
20,7,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
36,27,1,0,1,1,0,3,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,1
24,12,4,0,2,0,0,4,0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,1
38,15,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
41,9,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
42,34,1,0,2,1,0,3,0,0,0,7,7,0,0,1,0,0,0,0,0,0,0,0,1
24,11,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
33,24,1,0,2,0,0,3,0,0,0,4,6,1,0,1,0,0,0,0,0,0,0,0,1
24,10,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
45,26,11,0,3,1,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
47,15,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
32,10,5,8,2,0,0,3,1,1,0,5,8,1,0,1,0,0,0,0,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0
37,12,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
30,8,5,8,1,0,0,3,1,1,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0
30,16,6,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
25,16,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
25,11,7,0,2,0,0,4,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,1
40,7,25,0,1,1,0,5,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
34,9,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
42,33,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
24,16,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
23,10,5,0,1,0,0,3,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
45,38,0,0,2,1,0,2,0,0,0,7,6,0,0,1,0,0,0,0,0,0,0,0,1
33,20,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
30,7,5,9,1,0,0,3,1,1,0,6,7,1,0,0,1,0,0,0,0,0,0,0,0
44,12,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
39,14,7,9,2,0,0,3,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0
46,37,1,0,2,4,0,3,0,0,0,4,10,1,0,1,0,0,0,0,0,0,0,0,1
36,27,1,0,2,1,0,3,0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,1
46,39,0,0,2,1,0,2,0,0,0,4,6,0,0,1,0,0,0,0,0,0,0,0,1
55,14,13,19,3,0,0,3,1,1,0,1,9,1,0,1,0,0,0,0,0,0,0,0,1
24,15,1,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
73,55,10,0,3,6,0,3,0,0,0,4,13,1,0,2,0,0,0,0,0,0,0,0,1
46,14,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
26,18,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
32,19,5,0,1,0,0,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1
44,35,1,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
53,44,1,0,3,4,0,3,0,0,0,2,12,0,0,2,0,0,0,0,0,0,0,0,1
51,34,9,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
42,33,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
35,12,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
32,20,5,0,2,1,0,4,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
38,15,5,9,2,1,0,3,1,1,0,8,9,1,0,1,0,0,0,0,0,0,0,0,0
